radius_bin,step,n_baseline,projected_visibility,winner_name,winner_prob,winner_prob_margin,entropy_rejection,winner_lock_stability,collapse_score_raw,collapse_score_rel,winner_changed_here
6,10,8.865650598222556e-08,1.3190069090111084e-07,pair_upstream@3,0.999180978896708,0.9985266218022006,0.9976195899918633,1.0,0.261104494362508,0.616140309284835,0
6,11,1.864521583627972e-07,2.773983503589334e-07,pair_upstream@3,0.9997467799616194,0.9996276604944397,0.9991019293480958,1.0,0.2619290768826664,0.6180861146614973,0
6,12,3.864322786966773e-07,5.749232273692501e-07,pair_upstream@3,0.9999291986029216,0.9999925467204315,0.9996809389892642,0.6666666666666666,0.17481630267131193,0.41252208645015087,0
6,13,7.915203663182389e-07,1.1776020498778428e-06,pair_upstream@0,0.05,0.0,0.0,0.6666666666666666,0.0,0.0,1
6,14,1.6066466509649391e-06,2.3903243303849356e-06,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,15,3.240373512089066e-06,4.820937846432797e-06,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,16,6.511511352020031e-06,9.687646006645705e-06,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,17,1.3072953936047502e-05,1.9449578315535776e-05,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,18,2.626999239760574e-05,3.908376614690656e-05,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,19,5.282697596141393e-05,7.859450979180079e-05,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,20,0.0001061050728854,0.00015786018484083796,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,21,0.0002124149555839,0.0003160250800416424,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,22,0.00042328499061,0.000629751670122469,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,23,0.0008391470959857,0.0012484597774512485,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,24,0.0016543794332607,0.002461339840117582,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,25,0.0032405731282856,0.00482123482987407,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,26,0.006292052383407,0.009361141039370009,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,27,0.0120514339303212,0.017929789180696428,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,28,0.0225681026313794,0.03357619721673803,pair_upstream@0,0.05,0.0,0.0,1.0,0.0,0.0,0
6,29,0.0407357411614145,0.06060550598098938,pair_upstream@0,0.05,0.0,0.0,0.6666666666666666,0.0,0.0,0
6,30,0.0695560448294982,0.10348355450866531,curv_def@3,0.9990488488686536,0.9983104822959453,0.9972747350552952,0.6666666666666666,0.19194963613408972,0.4529524030734251,1
6,31,0.1103483305258402,0.16417318588057767,curv_def@3,0.9988877536916886,0.9980062155802757,0.9968888016783894,0.6666666666666666,0.20233382917915088,0.47745646199465724,0
6,32,0.1611762851391955,0.23979360714933348,curv_def@0,0.9989733277498568,0.9981692072416659,0.9970918825204232,0.6666666666666666,0.21557425330415106,0.5087005010348806,1
6,33,0.2174731062932327,0.32355045638995783,curv_def@0,0.9991984021569216,0.9985967592108803,0.9976395116439075,0.6666666666666666,0.23041475301495395,0.5437203121801482,0
6,34,0.2743328419029002,0.4081447941464363,def_slope@0,0.9999291986029221,0.9999925467204315,0.999680938989266,0.6666666666666666,0.24616652501168315,0.5808904945377695,1
6,35,0.3281846288609398,0.48826398931806786,def_slope@0,0.999661791689279,0.9994576611502389,0.9988639481311519,1.0,0.3896272487327732,0.919421376204703,0
6,36,0.3770935211714454,0.5610292829137469,def_slope@0,0.9990528816017167,0.9982793778387226,0.9973091598806311,1.0,0.40731176030940286,0.9611523332262548,0
6,37,0.4203503447965633,0.6253855854673851,def_slope@0,0.9989040345348107,0.9980323091972176,0.9969294778615714,1.0,0.4237744072692801,0.9999999999976403,0
6,38,0.4579765393962184,0.6813647943104355,def_slope@0,0.8385879532711954,0.6795505783209385,0.8491823348192814,1.0,0.21344147907169345,0.5036676953819962,0
6,39,0.4903639428581802,0.7295498749855328,def_slope@0,0.47679761565318907,0.10434777666969818,0.6344752025083351,1.0,0.014322226367298728,0.03379681765011383,0
6,40,0.5180577072552912,0.7707518896280214,def_slope@0,0.3249233200511828,0.023285614445681252,0.5474202363458902,1.0,0.0019239450395214172,0.004540021781670123,0
6,41,0.541638322439449,0.8058344749409053,def_slope@0,0.291263820886563,0.006937390137642493,0.5395533099101169,1.0,0.000516464502719084,0.00121872509018622,0
6,42,0.5616627399051173,0.8356262479117852,def_slope@0,0.2819061926478336,0.0023825406672293883,0.5385926358484685,1.0,0.0001741947749128806,0.0004110554387532433,0
6,43,0.5786382645065565,0.8608819626338108,def_slope@0,0.28123110350695596,0.0008836968906099143,0.5397657646208257,1.0,6.548417416398861e-05,0.00015452602384792742,0
6,44,0.5930137662009446,0.8822694353808196,def_slope@0,0.2874257360331485,0.0003400277463691395,0.54422530313738,1.0,2.626310346799532e-05,6.197425568279991e-05,0
6,45,0.6051796161426701,0.9003694495301993,def_slope@0,0.29768334195240026,0.00013115644663215655,0.5533824165138699,1.0,1.077092707688731e-05,2.5416653040157976e-05,0
6,46,0.6154717045134646,0.9156817331791312,def_slope@0,0.3351580849729657,4.866684060335502e-05,0.6269697255194906,0.6666666666666666,3.42615525101691e-06,8.08485645248448e-06,0
6,47,0.6241770910216735,0.928633365800703,curv_def@3,0.4667653174490513,0.009155190156964635,0.6944133626807426,0.6666666666666666,0.0010008936859424455,0.0023618549604957225,1
6,48,0.6315400328058568,0.9395877463917128,curv_def@3,0.4966079707012798,0.0069797260137920885,0.7456314518304017,1.0,0.001315016574555438,0.003103105218236387,0
6,49,0.6377677763776595,0.9488532105646457,curv_def@3,0.8450807267829167,0.7295281420582316,0.8316388882176575,1.0,0.2621197109049647,0.6185359625499677,0
6,50,0.6430358413713679,0.9566908915637301,curv_def@3,0.7594945044190565,0.7273114933905923,0.7566471384270879,1.0,0.21453898370103627,0.5062575276382959,0
6,51,0.6474927020596148,0.9633216852941714,curv_def@3,0.4642609709312565,0.0033053466575528045,0.6946563974177873,1.0,0.0005490175253580003,0.0012955419580301393,0
6,52,0.6512638628381854,0.9689323137154217,curv_def@3,0.46396440733921873,0.0026132060405265546,0.6946857955389355,0.6666666666666666,0.00029002255911403314,0.0006843795994717986,0
6,53,0.6544553668842762,0.9736805449256327,def_slope@0,0.3334316029446836,1.2264030911100765e-06,0.6303164350624131,0.6666666666666666,8.89671635083114e-08,2.0993991610156113e-07,1
6,54,0.6571567950580863,0.9776996548442745,def_slope@0,0.3333404431604324,1.743466232653497e-06,0.6303166153639811,1.0,1.90049248826133e-07,4.484679715566708e-07,0
6,55,0.6594438168654224,0.9811022224635535,def_slope@0,0.3332689089598653,2.0882446465081814e-06,0.6303167918083545,1.0,2.2797512051388514e-07,5.379633989281574e-07,0
6,56,0.6613803534611347,0.9839833479049389,def_slope@0,0.3332122826517811,2.2821471209877124e-06,0.630316953230182,1.0,2.494635890025373e-07,5.886707283940139e-07,0
6,57,0.6630204077859905,0.9864233752460481,def_slope@0,0.3331671201330413,2.356473789383603e-06,0.6303170957063191,1.0,2.578702060423933e-07,6.085082100720765e-07,0
6,58,0.6644096108865862,0.9884901930925272,def_slope@0,0.33313086777401285,2.3420116991624664e-06,0.6303172188569803,1.0,2.5652640584219344e-07,6.053371828058103e-07,0
6,59,0.6655865272588503,0.9902411766319144,def_slope@0,0.33310160599208144,2.2652359854423023e-06,0.6303173239401223,1.0,2.483136793114962e-07,5.859572334983496e-07,0
6,60,0.6665837561731136,0.9917248261545367,def_slope@0,0.3330778740786511,2.147405147103491e-06,0.6303174128716797,1.0,2.3555586975254168e-07,5.558520422926482e-07,0
6,61,0.6674288606027988,0.9929821490878522,def_slope@0,0.3330585483198426,2.004853921006362e-06,0.6303174877303168,1.0,2.2004504812659497e-07,5.192504416300249e-07,0
6,62,0.6681451506626862,0.9940478255741745,def_slope@0,0.33304275578122233,1.8497120350167367e-06,0.6303175505174803,1.0,2.031162169401904e-07,4.793026984535298e-07,0
6,63,0.6687523443626264,0.9949511915217223,def_slope@0,0.3330298123964448,1.690706175941207e-06,0.6303176030517725,1.0,1.8573274520105747e-07,4.3828211901102026e-07,0
6,64,0.6692671249566837,0.9957170678132181,def_slope@0,0.3330191778937671,1.5339024717040345e-06,0.630317646933078,1.0,1.685663739201994e-07,3.977738415257556e-07,0
6,65,0.6697036111580237,0.9963664598785572,def_slope@0,0.333010422565999,1.3833395372040883e-06,0.6303176835417711,1.0,1.5206591782869698e-07,3.5883695480390464e-07,0
6,66,0.6700737539339059,0.9969171480353937,def_slope@0,0.3330032024870086,1.2415440808452007e-06,0.6303177140544064,1.0,1.365135083566025e-07,3.2213721738400124e-07,0
6,67,0.6703876714322159,0.9973841857835465,def_slope@0,0.3329972408305854,1.1099384983791633e-06,0.6303177394660164,1.0,1.22069229292495e-07,2.8805238635999124e-07,0
6,68,0.6706539317650981,0.9977803205226459,def_slope@0,0.3329923136502196,9.89156330043059e-07,0.6303177606138961,1.0,1.0880577185091079e-07,2.567539945410514e-07,0
6,69,0.6708797918364904,0.9981163488731155,def_slope@0,0.33298823895657936,8.792820356616467e-07,0.6303177782003491,1.0,9.673484502011264e-08,2.2826967216643617e-07,0
6,70,0.6710713991049668,0.9984014168533355,def_slope@0,0.3329848682574772,7.800304836803241e-07,0.6303177928132777,1.0,8.582699056856513e-08,2.0252990528950308e-07,0
6,71,0.6712339620835353,0.9986432735445119,def_slope@0,0.332982079954809,6.90879468341784e-07,0.6303178049442411,1.0,7.602624221198102e-08,1.7940262768981247e-07,0
6,72,0.6713718944615871,0.9988484855113169,def_slope@0,0.3329797741539731,6.111659444802408e-07,0.6303178150039872,1.0,6.726079149610716e-08,1.5871838964831292e-07,0
6,73,0.6714889369636154,0.9990226180999103,def_slope@0,0.3329778685568674,5.401545185334834e-07,0.6303178233356539,1.0,5.9450593354494386e-08,1.4028830513254013e-07,0
6,74,0.671588260411356,0.9991703887709346,def_slope@0,0.33297629519244576,4.770853569593559e-07,0.6303178302258929,1.0,5.251269682076166e-08,1.2391663092403186e-07,0
6,75,0.6716725529110759,0.999295796814345,def_slope@0,0.332974997799738,4.212068001804451e-07,0.6303178359142012,1.0,4.636488249601116e-08,1.0940935011783283e-07,0
6,76,0.6717440936293365,0.9994022331109438,def_slope@0,0.3329739297220741,3.717965571443656e-07,0.6303178406007182,1.0,4.092803397526718e-08,9.657976808675846e-08,0
6,77,0.671804815234831,0.9994925730316143,def_slope@0,0.33297305220475487,3.281746082457102e-07,0.6303178444527313,1.0,3.612758866285122e-08,8.525193603730138e-08,0
6,78,0.6718563567592061,0.9995692550821851,def_slope@0,0.3329723330128445,2.897107432965018e-07,0.6303178476100992,1.0,3.189439142123489e-08,7.526266540417313e-08,0
6,79,0.6719001083563656,0.9996343474950817,def_slope@0,0.3329717453044556,2.5582771722969486e-07,0.630317850189765,1.0,2.816506044968294e-08,6.646239123100107e-08,0
6,80,0.6719372492094267,0.9996896046262436,def_slope@0,0.33297126670860955,2.2600134653203749e-07,0.6303178522895215,1.0,2.4882012101272713e-08,5.8715230732192744e-08,0
6,81,0.6719687796403802,0.9997365147269869,def_slope@0,0.33297087856847324,1.9975908222838548e-07,0.6303178539911445,1.0,2.1993314625006843e-08,5.1898638161458566e-08,0
6,82,0.671995548313864,0.999776340417024,def_slope@0,0.33297056531805314,1.7667773913349096e-07,0.6303178553630077,1.0,1.94524464147382e-08,4.5902834340657994e-08,0
6,83,0.6720182752884197,0.9998101529794838,def_slope@0,0.3329703139674172,1.5637989208541362e-07,0.6303178564622645,1.0,1.7217905488226666e-08,4.0629885129531237e-08,0
6,84,0.6720375715521394,0.9998388614255053,def_slope@0,0.33297011367650803,1.3853004078954355e-07,0.6303178573366692,1.0,1.5252791949233915e-08,3.599271614226057e-08,0
6,85,0.6720539555813043,0.9998632371297207,def_slope@0,0.33296995540141205,1.2283110873739315e-07,0.6303178580261013,1.0,1.3524426061335518e-08,3.191421149864235e-08,0
6,86,0.672067867377609,0.9998839347144488,def_slope@0,0.33296983160040783,1.0902075952393284e-07,0.6303178585638377,1.0,1.2003945330139127e-08,2.8326263040427314e-08,0
6,87,0.6720796803694477,0.9999015097560982,def_slope@0,0.3329697359887579,9.686774495828815e-08,0.6303178589776203,1.0,1.0665904414500108e-08,2.5168826223376617e-08,0
6,88,0.6720897115034936,0.9999164337991396,def_slope@0,0.33296966333428196,8.616851940941057e-08,0.6303178592905492,1.0,9.487903845505538e-09,2.2389043988336522e-08,0
6,89,0.6720982298027306,0.9999291070885076,def_slope@0,0.3329696092863094,7.674427760777654e-08,0.6303178595218327,1.0,8.450264990876421e-09,1.9940479759757897e-08,0
6,90,0.6721054636247485,0.9999398693682912,def_slope@0,0.33296957023271795,6.843804194458133e-08,0.6303178596874162,1.0,7.535710184076693e-09,1.7782362631612328e-08,0
6,91,0.6721116068183178,0.9999490090413152,def_slope@0,0.3329695431799898,6.111208598514244e-08,0.6303178598005098,1.0,6.729079659317184e-09,1.5878919405874898e-08,0
6,92,0.6721168239459566,0.9999567709391303,def_slope@0,0.3329695256527619,3.570562326185378e-08,0.6303178598720325,0.6666666666666666,2.6210516758403227e-09,6.185016440052822e-09,0
6,93,0.6721212547145795,0.9999633629138095,pair_tail@0,0.33296951817251613,3.8512215338834275e-09,0.6303178598994439,0.6666666666666666,2.8270851418273847e-10,6.671203105534146e-10,1
6,94,0.6721250177346197,0.999968961430666,def_slope@0,0.46284451284504846,4.3884577708218e-08,0.6947982953228509,0.6666666666666666,4.936092609533359e-09,1.1647925228257488e-08,1
6,95,0.6721282137096486,0.9999737163136804,def_slope@0,0.4628445109718329,3.9415431826271e-08,0.6947982955674536,0.6666666666666666,4.433418155960489e-09,1.046174115260549e-08,0
6,96,0.6721309281429706,0.9999777547722978,pair_tail@3,0.33296951804372565,1.030198058981835e-08,0.6303178598933974,0.6666666666666666,7.562480000517089e-10,1.7845532601249788e-09,1
6,97,0.6721332336344964,0.9999811848186521,def_slope@0,0.3329695146771316,8.937933054052088e-09,0.6303178599096737,0.6666666666666666,6.561170895342732e-10,1.5482697356846438e-09,1
6,98,0.6721351918300427,0.9999840981676794,def_slope@0,0.332969520285632,2.882981577516103e-08,0.6303178598852334,1.0,3.1745196416259513e-09,7.491060307474555e-09,0
6,99,0.6721368550757547,0.9999865726985232,def_slope@0,0.3329695273521647,2.6059820970939202e-08,0.6303178598539747,1.0,2.8695125311540793e-09,6.77132097154684e-09,0
6,100,0.6721382678223372,0.9999886745437091,def_slope@0,0.33296953534782164,2.3594846088100874e-08,0.6303178598183243,1.0,2.5980907302431504e-09,6.130834438489599e-09,0
6,101,0.6721394678169947,0.9999904598624813,def_slope@0,0.33296954385343086,2.13993204980938e-08,0.6303178597802074,1.0,2.3563377806603583e-09,5.560358861306846e-09,0
6,102,0.6721404871152229,0.999991976346117,def_slope@0,0.3329695525399814,1.944115799272575e-08,0.6303178597411374,1.0,2.1407208238017738e-09,5.051557590726422e-09,0
6,103,0.6721413529397219,0.9999932644957948,def_slope@0,0.3329695611525936,1.7691490045562776e-08,0.6303178597022883,1.0,1.9480612486621127e-09,4.596929911861464e-09,0
6,104,0.6721420884095609,0.9999943587074247,def_slope@0,0.3329695694977769,1.6126299376700643e-08,0.6303178596645534,1.0,1.775714583228245e-09,4.190235542222604e-09,0
6,105,0.6721427131592217,0.9999952881926439,def_slope@0,0.3329695774328232,1.4725274370293485e-08,0.6303178596285944,1.0,1.621444362670013e-09,3.826196992674615e-09,0
6,106,0.6721432438641723,0.9999960777607515,def_slope@0,0.3329695848555727,1.3469077361180925e-08,0.6303178595948864,1.0,1.4831213406284998e-09,3.499789782450398e-09,0
6,107,0.6721436946870998,0.9999967484826003,def_slope@0,0.3329695916957415,1.2340065013256978e-08,0.6303178595637589,1.0,1.3588028183315881e-09,3.2064296357211445e-09,0
6,108,0.6721440776567934,0.9999973182542896,def_slope@0,0.3329695979106508,1.1325013782970353e-08,0.6303178595354144,1.0,1.2470327587341902e-09,2.9426806747648688e-09,0
6,109,0.6721444029898548,0.9999978022757959,def_slope@0,0.3329696034786792,1.0410880097318531e-08,0.6303178595099594,1.0,1.1463749303924532e-09,2.7051537580496315e-09,0
6,110,0.6721446793638691,0.9999982134573898,def_slope@0,0.33296960839357054,9.585251735981743e-09,0.6303178594874288,1.0,1.055462613132744e-09,2.4906237729915056e-09,0
6,111,0.6721449141493695,0.999998562764746,def_slope@0,0.3329696126614249,8.839984727109088e-09,0.6303178594678014,1.0,9.733990703626754e-10,2.2969746489241122e-09,0
6,112,0.6721451136068151,0.999998859512002,def_slope@0,0.3329696163023635,8.166751713134955e-09,0.6303178594509915,1.0,8.992673672028163e-10,2.1220426523522228e-09,0
6,113,0.6721452830538645,0.9999991116106228,def_slope@0,0.3329696193410562,7.556192952944711e-09,0.6303178594368917,1.0,8.320368856460242e-10,1.9633957864646538e-09,0
6,114,0.6721454270074276,0.9999993257807419,def_slope@0,0.33296962180462714,7.001709429776742e-09,0.6303178594253829,1.0,7.709809968153001e-10,1.819319391611052e-09,0
6,115,0.672145549304302,0.99999950773064,def_slope@0,0.46319155772389103,5.259408330555784e-07,0.6952271921497437,0.6666666666666666,5.9239095710111156e-08,1.397892243934611e-07,0
6,116,0.6721456532036243,0.9999996623091703,pair_tail@3,0.7734513080440591,0.7273113442814093,0.7657159991750139,0.6666666666666666,0.1506625244200582,0.35552530269711824,1
6,117,0.6721457414738797,0.9999997936352083,pair_tail@3,0.5166896893455114,0.12706020467812654,0.6913638622548053,0.6666666666666666,0.01587560292907374,0.037462391915867636,0
6,118,0.6721458164667999,0.9999999052075952,def_slope@1,0.4677891444935792,3.1308862878663384e-07,0.7002565821882767,0.6666666666666666,3.587227043798359e-08,8.46494498548246e-08,1
6,119,0.6721458801801243,0.9999999999985123,def_slope@1,0.48428720316565027,1.4451283372556344e-07,0.7262305490991139,1.0,2.666609581088634e-08,6.292521528766815e-08,0
